sample_id,C,m,sigma_scale,life_cycles,a_crit_m,failed_within_grid
68,1.0423656846006868e-10,2.9430693938024732,0.9953000612885607,223488245.16611794,44.64318095730752,True
69,9.41634784811365e-11,2.8703995702154987,0.8892359942198265,432913960.2454963,,False
70,8.375341129595595e-11,2.8557847109267955,0.989020300537062,350279973.6466497,44.87123081634918,True
71,8.512044274556659e-11,2.749308583439814,0.9921341083575766,441902464.49907386,44.757791874846774,True
72,8.717325805438454e-11,2.6922250937632874,0.991985352858849,495825660.779382,44.76319497894717,True
73,1.0077274314291614e-10,2.86384380989336,1.0707957137288635,224509718.88177544,42.11092713962885,True
74,9.736728706627743e-11,2.895649669199323,0.9392100850745563,336816690.7173343,,False
75,1.0262865939905058e-10,2.761386996329121,0.9587688714397694,416813221.61727524,,False
76,9.189837459516928e-11,2.886552513496537,0.8693902100840333,455844710.18335485,,False
77,9.752198103433646e-11,2.8953752562990505,0.975954166691293,301115985.6829126,,False
78,1.0200566778208644e-10,2.6743991993940623,0.9802178222936999,488309296.7482672,,False
79,9.303027321868572e-11,2.79848753405205,0.9745011411832872,401521074.17123556,,False
80,1.0038504228055116e-10,2.930726389373547,1.055383866974188,199547345.3113669,42.59843716777307,True
81,8.964551096576015e-11,2.9287058729395747,1.043030876116848,232866911.05454242,42.999590543294744,True
82,9.251468307297532e-11,2.774632508360024,1.0038928362133652,369298981.862481,44.335756795871404,True
83,9.233531621761604e-11,2.9058448050499734,0.9814693473230068,304982368.7765608,,False
84,8.451993940234522e-11,2.9922407225360472,1.0513094834053431,206048449.40707836,42.72970757285713,True
85,1.0067493581554159e-10,2.96770729589909,0.9990121070082074,215480223.7466875,44.50972607055336,True
86,9.149373753405385e-11,2.8804714212986067,0.9590864980540771,349973755.04072,,False
87,9.611994353978581e-11,2.843202368667571,0.9141875661257725,417848686.3047886,,False
88,1.0061516792549673e-10,2.8270655515665495,0.9779342753052158,342813163.19090414,,False
